,number,value,datetime_start,datetime_complete,duration,params_bagging_temperature,params_boosting_type,params_depth,params_grow_policy,params_iterations,params_l2_leaf_reg,params_learning_rate,params_max_bin,params_random_strength,state
511,511,0.2653985953635542,2023-06-10 16:47:40.413838,2023-06-10 16:47:41.495799,0 days 00:00:01.081961,0.0351366454811895,Plain,5,SymmetricTree,722,7.303102983997014,0.08970505271912027,64,7,COMPLETE
512,512,0.46920527850670035,2023-06-10 16:47:41.496523,2023-06-10 16:47:42.195476,0 days 00:00:00.698953,10.764815980190733,Plain,4,SymmetricTree,607,0.002258000089263198,0.043966337309767144,4,25,COMPLETE
513,513,0.2389068866718517,2023-06-10 16:47:42.196143,2023-06-10 16:47:43.390590,0 days 00:00:01.194447,2.470738348793795,Plain,4,SymmetricTree,771,24.1348101818044,0.1078221758716826,20,3,COMPLETE
514,514,0.4856388188963743,2023-06-10 16:47:43.391288,2023-06-10 16:47:44.013018,0 days 00:00:00.621730,2.5511354936169295,Plain,4,SymmetricTree,799,0.002872274753158962,0.10474741059739182,20,2,COMPLETE
515,515,0.5291711574258857,2023-06-10 16:47:44.013715,2023-06-10 16:47:44.653450,0 days 00:00:00.639735,2.3985501512258036,Plain,4,SymmetricTree,778,0.00011103402331431715,0.11333202009424134,20,1,COMPLETE
516,516,0.2451835642258194,2023-06-10 16:47:44.654132,2023-06-10 16:47:45.421746,0 days 00:00:00.767614,1.7976458794159258,Plain,4,SymmetricTree,847,13.837954997309938,0.1373821628337184,20,5,COMPLETE
517,517,0.2698719740890787,2023-06-10 16:47:45.422529,2023-06-10 16:47:46.569122,0 days 00:00:01.146593,1.4194165315678071,Plain,4,SymmetricTree,870,11.120265929715163,0.10373368074927058,20,3,COMPLETE
518,518,0.2829057988006741,2023-06-10 16:47:46.569787,2023-06-10 16:47:47.235462,0 days 00:00:00.665675,0.010361654351427472,Plain,4,SymmetricTree,856,17.690583330809222,0.1351543231453432,20,3,COMPLETE
519,519,0.573556120662368,2023-06-10 16:47:47.236165,2023-06-10 16:47:47.855332,0 days 00:00:00.619167,1.9141094001573795,,4,Lossguide,831,9.951894711130189e-08,0.13404174285951462,20,0,COMPLETE
520,520,0.402962372884239,2023-06-10 16:47:47.856166,2023-06-10 16:47:48.494796,0 days 00:00:00.638630,1.7079713200471756,Plain,4,SymmetricTree,829,0.0005619739145813079,0.09331815436674286,20,5,COMPLETE
521,521,0.4558199941212587,2023-06-10 16:47:48.495539,2023-06-10 16:47:49.106967,0 days 00:00:00.611428,1.1542952114237732,Plain,4,SymmetricTree,903,0.00043367242645718653,0.17680951525459745,20,4,COMPLETE
522,522,0.29342100193456033,2023-06-10 16:47:49.107778,2023-06-10 16:47:49.851448,0 days 00:00:00.743670,1.46762383855699,Plain,4,SymmetricTree,856,3.6415807447053865,0.12010584799836138,20,2,COMPLETE
523,523,0.3967100764989046,2023-06-10 16:47:49.852251,2023-06-10 16:47:50.917261,0 days 00:00:01.065010,2.071240469049067,Ordered,4,SymmetricTree,942,0.0067318756703678645,0.15245751613595815,20,5,COMPLETE
524,524,0.2811157394368961,2023-06-10 16:47:50.918052,2023-06-10 16:47:51.658214,0 days 00:00:00.740162,1.3162716809881787,Plain,4,SymmetricTree,845,8.082910771858565,0.16095326935240706,20,13,COMPLETE
525,525,0.26266944167305795,2023-06-10 16:47:51.659098,2023-06-10 16:47:52.396486,0 days 00:00:00.737388,1.6960571549125996,Plain,4,SymmetricTree,811,12.339309867163877,0.14503322682194125,20,8,COMPLETE
526,526,0.4198055321250009,2023-06-10 16:47:52.397279,2023-06-10 16:47:52.997816,0 days 00:00:00.600537,1.0452947049129406,Plain,4,SymmetricTree,889,0.0005887204858926841,0.11486296427580639,20,10,COMPLETE
527,527,0.3857775948536848,2023-06-10 16:47:52.998598,2023-06-10 16:47:54.845017,0 days 00:00:01.846419,0.016282085931939628,Plain,4,SymmetricTree,761,23.10086336803704,0.0026870768717431556,20,6,COMPLETE
528,528,0.4091198167749792,2023-06-10 16:47:54.845767,2023-06-10 16:47:55.778348,0 days 00:00:00.932581,2.790891898817342,Plain,4,SymmetricTree,789,14.392039043907484,0.07607882884438251,2,3,COMPLETE
529,529,0.2921526607128967,2023-06-10 16:47:55.779027,2023-06-10 16:47:56.532476,0 days 00:00:00.753449,2.1247633388188207,Plain,4,SymmetricTree,772,0.15075388984772037,0.1366932251145859,20,15,COMPLETE
530,530,0.27866738579674977,2023-06-10 16:47:56.533151,2023-06-10 16:47:57.234711,0 days 00:00:00.701560,0.3111177091679855,Plain,4,SymmetricTree,874,6.104265884641178,0.1541550440786337,20,12,COMPLETE
531,531,0.3179938278361368,2023-06-10 16:47:57.235377,2023-06-10 16:47:59.507978,0 days 00:00:02.272601,1.5401063618616209,,9,Depthwise,752,31.263051279022413,0.1214554466375887,20,8,COMPLETE
532,532,0.5814709443595831,2023-06-10 16:47:59.508709,2023-06-10 16:48:01.403030,0 days 00:00:01.894321,22.3291243736124,Plain,4,SymmetricTree,794,20.01086278114737,0.0011738656761530425,20,5,COMPLETE
533,533,0.27212807906726516,2023-06-10 16:48:01.403793,2023-06-10 16:48:02.357901,0 days 00:00:00.954108,1.7243344422865454,Plain,4,SymmetricTree,773,9.900992265940706,0.09061814963248478,32,0,COMPLETE
534,534,0.32157225932037314,2023-06-10 16:48:02.358598,2023-06-10 16:48:03.137430,0 days 00:00:00.778832,0.028443148607784914,Plain,4,SymmetricTree,738,2.695655679746301,0.06822505039550826,10,11,COMPLETE
535,535,0.30722479593174457,2023-06-10 16:48:03.138179,2023-06-10 16:48:05.100881,0 days 00:00:01.962702,1.289620331929217,Plain,4,SymmetricTree,814,27.056770013521017,0.02296367638288613,3,31,COMPLETE
536,536,0.37789486201794126,2023-06-10 16:48:05.101568,2023-06-10 16:48:05.890883,0 days 00:00:00.789315,2.2952977859029633,Plain,4,SymmetricTree,758,0.0014819404575079614,0.030869878522980627,20,7,COMPLETE
537,537,0.34760295234537886,2023-06-10 16:48:05.891711,2023-06-10 16:48:06.956545,0 days 00:00:01.064834,0.16988489685136576,Plain,4,SymmetricTree,783,0.27578103981428903,0.017387504043823228,5,9,COMPLETE
538,538,0.26308707414318777,2023-06-10 16:48:06.957300,2023-06-10 16:48:08.419415,0 days 00:00:01.462115,3.139330248683172,Plain,4,SymmetricTree,744,42.06674923736166,0.05859517148164705,32,2,COMPLETE
539,539,0.3907107286340068,2023-06-10 16:48:08.420210,2023-06-10 16:48:10.281424,0 days 00:00:01.861214,1.924128583815712,Plain,4,SymmetricTree,766,15.710961749904152,0.004341634228343082,4,4,COMPLETE
540,540,0.34133353005050476,2023-06-10 16:48:10.282269,2023-06-10 16:48:11.853288,0 days 00:00:01.571019,1.1835422727755538,Plain,4,SymmetricTree,628,5.293339359091062,0.01073112669238335,32,44,COMPLETE
541,541,0.3743586882481081,2023-06-10 16:48:11.854090,2023-06-10 16:48:12.546815,0 days 00:00:00.692725,1.4420234804779195,,4,Lossguide,798,24.951918899143916,0.17676562386000408,32,6,COMPLETE
542,542,0.45075758907495617,2023-06-10 16:48:12.547611,2023-06-10 16:48:13.175287,0 days 00:00:00.627676,0.04871562313478597,Plain,4,SymmetricTree,727,0.0034458952449893487,0.08097927907311005,32,10,COMPLETE
543,543,0.40031268505023754,2023-06-10 16:48:13.176003,2023-06-10 16:48:15.127759,0 days 00:00:01.951756,0.05980794059233046,Plain,4,SymmetricTree,758,2.909643980801113e-06,0.0016734373204955642,64,8,COMPLETE
544,544,0.23356085475253652,2023-06-10 16:48:15.128516,2023-06-10 16:48:16.613860,0 days 00:00:01.485344,2.6594507502864104,Plain,4,SymmetricTree,640,45.282464857112195,0.10578798803548696,32,12,COMPLETE
545,545,0.5979331291404562,2023-06-10 16:48:16.614569,2023-06-10 16:48:17.660291,0 days 00:00:01.045722,18.988980287869705,Ordered,4,SymmetricTree,639,5.714712112692544e-05,0.10966307905727897,32,20,COMPLETE
546,546,0.24951763735968277,2023-06-10 16:48:17.661175,2023-06-10 16:48:19.083314,0 days 00:00:01.422139,2.761703552535391,Plain,4,SymmetricTree,585,46.773648281969066,0.1038996202200523,32,17,COMPLETE
547,547,0.2661653250053198,2023-06-10 16:48:19.084161,2023-06-10 16:48:20.523912,0 days 00:00:01.439751,2.900481133643812,Plain,4,SymmetricTree,621,99.90873870748524,0.128823738478282,32,14,COMPLETE
548,548,0.2490889165606101,2023-06-10 16:48:20.524712,2023-06-10 16:48:22.151500,0 days 00:00:01.626788,2.4487462760133676,Plain,4,SymmetricTree,638,55.81413866091797,0.09664144538697718,32,13,COMPLETE
549,549,0.25275560602635133,2023-06-10 16:48:22.152233,2023-06-10 16:48:23.559372,0 days 00:00:01.407139,2.3705452716684836,Plain,4,SymmetricTree,594,59.62264348863535,0.09789277733469272,32,18,COMPLETE
550,550,0.2814580419955427,2023-06-10 16:48:23.560157,2023-06-10 16:48:24.805990,0 days 00:00:01.245833,3.2923004223379366,Plain,4,SymmetricTree,615,45.41266691939097,0.09391701669041064,32,15,COMPLETE
551,551,0.40373355114861054,2023-06-10 16:48:24.806816,2023-06-10 16:48:26.671856,0 days 00:00:01.865040,7.852416951000211,Plain,5,SymmetricTree,633,67.45040310393338,0.008559611060145701,32,14,COMPLETE
552,552,0.2833739449725363,2023-06-10 16:48:26.672582,2023-06-10 16:48:27.572449,0 days 00:00:00.899867,0.44465083749043904,Plain,4,SymmetricTree,643,32.95852957664148,0.10400598349286476,32,13,COMPLETE
553,553,0.29504317625398585,2023-06-10 16:48:27.573164,2023-06-10 16:48:28.503753,0 days 00:00:00.930589,2.3005920109511053,Plain,4,SymmetricTree,606,65.95846716332372,0.12139556839202131,32,16,COMPLETE
554,554,0.36878705524566424,2023-06-10 16:48:28.504596,2023-06-10 16:48:29.204487,0 days 00:00:00.699891,1.9000831164230523,Plain,4,SymmetricTree,646,0.05025519029747387,0.1124962536207969,32,12,COMPLETE
555,555,0.35059062280600817,2023-06-10 16:48:29.205340,2023-06-10 16:48:31.317173,0 days 00:00:02.111833,1.0288007523306564,,8,Depthwise,623,29.223067980979934,0.08800471986284857,20,11,COMPLETE
556,556,0.3848885374899583,2023-06-10 16:48:31.318000,2023-06-10 16:48:32.105112,0 days 00:00:00.787112,2.5358860008748487,Plain,4,SymmetricTree,656,0.024734290101265197,0.03500467054204368,32,13,COMPLETE
557,557,0.3051685985608059,2023-06-10 16:48:32.105940,2023-06-10 16:48:33.763223,0 days 00:00:01.657283,4.0575107607114305,Plain,4,SymmetricTree,605,39.39665686940292,0.016646906049610777,32,12,COMPLETE
558,558,0.5396738520087837,2023-06-10 16:48:33.764022,2023-06-10 16:48:34.398677,0 days 00:00:00.634655,37.58367660870873,Plain,4,SymmetricTree,316,8.545938816495236e-06,0.08304585017724585,32,15,COMPLETE
559,559,0.3769091930565393,2023-06-10 16:48:34.399493,2023-06-10 16:48:35.928518,0 days 00:00:01.529025,14.262293538989914,Plain,4,SymmetricTree,650,20.928147854892526,0.026151470426590214,2,69,COMPLETE
560,560,0.2766325781644606,2023-06-10 16:48:35.929271,2023-06-10 16:48:38.137409,0 days 00:00:02.208138,1.9652085279434062,Plain,4,SymmetricTree,846,50.28856744655591,0.02090675037829297,32,10,COMPLETE
561,561,0.3333228692659672,2023-06-10 16:48:38.138210,2023-06-10 16:48:39.862818,0 days 00:00:01.724608,1.5316436054982892,Plain,4,SymmetricTree,630,78.30284358468943,0.013118359021856943,20,11,COMPLETE
562,562,0.487658108078156,2023-06-10 16:48:39.863608,2023-06-10 16:48:40.461570,0 days 00:00:00.597962,2.7353921818533324,Plain,4,SymmetricTree,654,0.00027604298556784863,0.10231396167333606,32,18,COMPLETE
563,563,0.26830902143202023,2023-06-10 16:48:40.462313,2023-06-10 16:48:41.917236,0 days 00:00:01.454923,0.8277369544243766,Plain,4,SymmetricTree,614,31.25816000053389,0.03663122117351939,32,9,COMPLETE
564,564,0.37886266088648946,2023-06-10 16:48:41.917952,2023-06-10 16:48:42.596531,0 days 00:00:00.678579,0.1444066079652367,,4,Lossguide,641,18.912315010493792,0.09144681986525721,10,13,COMPLETE
565,565,0.2663212998569099,2023-06-10 16:48:42.597301,2023-06-10 16:48:44.369970,0 days 00:00:01.772669,3.3216917287841845,Plain,4,SymmetricTree,667,41.74888579410757,0.02977455909743239,32,8,COMPLETE
566,566,0.5276358409950147,2023-06-10 16:48:44.370689,2023-06-10 16:48:44.970434,0 days 00:00:00.599745,4.983938934894558,Plain,4,SymmetricTree,782,7.4149788801414e-06,0.1430719153945142,3,10,COMPLETE
567,567,0.36393561622526305,2023-06-10 16:48:44.971162,2023-06-10 16:48:45.730312,0 days 00:00:00.759150,2.1906649626231856,Plain,4,SymmetricTree,821,0.09911506421626798,0.12615901258762513,32,4,COMPLETE
568,568,0.3883198309469448,2023-06-10 16:48:45.731169,2023-06-10 16:48:46.388540,0 days 00:00:00.657371,1.6917705305340733,Plain,4,SymmetricTree,593,7.817220562244573e-05,0.11113294055838772,20,12,COMPLETE
569,569,0.3841613741251981,2023-06-10 16:48:46.389391,2023-06-10 16:48:47.276152,0 days 00:00:00.886761,1.3384931496733852,Plain,4,SymmetricTree,799,4.03483210550727e-06,0.015414986386594404,32,6,COMPLETE
570,570,0.48741002077488277,2023-06-10 16:48:47.276991,2023-06-10 16:48:48.267167,0 days 00:00:00.990176,0.6299863838475697,Ordered,4,SymmetricTree,668,6.667408682392051e-07,0.2028740274923311,32,8,COMPLETE
571,571,0.31786074624677935,2023-06-10 16:48:48.267900,2023-06-10 16:48:50.200268,0 days 00:00:01.932368,1.00862489727452,Plain,5,SymmetricTree,659,95.97033914871339,0.0393542071666519,4,15,COMPLETE
572,572,0.29912686750531214,2023-06-10 16:48:50.201006,2023-06-10 16:48:51.271467,0 days 00:00:01.070461,1.9376845962110512,Plain,4,SymmetricTree,777,13.229384462108602,0.07845271350356056,5,2,COMPLETE
573,573,0.2560446164601254,2023-06-10 16:48:51.272192,2023-06-10 16:48:52.955049,0 days 00:00:01.682857,2.9156913499928288,Plain,4,SymmetricTree,635,26.57988506557936,0.03474052821898486,32,10,COMPLETE
574,574,0.25522763510483837,2023-06-10 16:48:52.955860,2023-06-10 16:48:54.340120,0 days 00:00:01.384260,2.3218066652414744,Plain,4,SymmetricTree,680,53.375196144163866,0.09438054803304032,20,7,COMPLETE
575,575,0.254654204679609,2023-06-10 16:48:54.341029,2023-06-10 16:48:56.203790,0 days 00:00:01.862761,1.5384080529410253,Plain,4,SymmetricTree,749,17.555818347085317,0.02646507803365069,32,4,COMPLETE
576,576,0.3780045498925064,2023-06-10 16:48:56.204615,2023-06-10 16:48:56.824652,0 days 00:00:00.620037,1.2545987550927682,Plain,4,SymmetricTree,771,0.009945324126325312,0.07256833044598168,32,0,COMPLETE
577,577,0.31666987906750493,2023-06-10 16:48:56.825476,2023-06-10 16:48:58.335532,0 days 00:00:01.510056,0.285325358227958,,4,Depthwise,572,33.59822016094153,0.018570396558306546,32,92,COMPLETE
578,578,0.5935672831256359,2023-06-10 16:48:58.336349,2023-06-10 16:48:59.060343,0 days 00:00:00.723994,27.5328840379248,Plain,4,SymmetricTree,667,1.480275441298538e-06,0.04152380831058944,32,12,COMPLETE
579,579,0.4177751464623713,2023-06-10 16:48:59.061189,2023-06-10 16:48:59.792227,0 days 00:00:00.731038,3.7462535375201647,Plain,4,SymmetricTree,1017,3.3156199007477636e-08,0.046673429412908744,20,6,COMPLETE
580,580,0.3095381107665799,2023-06-10 16:48:59.792967,2023-06-10 16:49:01.839616,0 days 00:00:02.046649,1.7582193318748558,Plain,4,SymmetricTree,810,10.378635729869904,0.008067879036353183,32,9,COMPLETE
581,581,0.6509161442839189,2023-06-10 16:49:01.840366,2023-06-10 16:49:02.447957,0 days 00:00:00.607591,2.2214478555094157,Plain,6,SymmetricTree,623,2.048888137458624e-05,0.25534910065718036,64,11,COMPLETE
582,582,0.3709683394713756,2023-06-10 16:49:02.448791,2023-06-10 16:49:04.210767,0 days 00:00:01.761976,2.938067056469683,Plain,4,SymmetricTree,683,0.003512621500823677,0.005922164026363773,32,2,COMPLETE
583,583,0.28528852035049357,2023-06-10 16:49:04.211490,2023-06-10 16:49:05.151367,0 days 00:00:00.939877,1.1693667925707645,Plain,4,SymmetricTree,744,23.992232613759217,0.08376865659093873,32,5,COMPLETE
584,584,0.5408000201454732,2023-06-10 16:49:05.152126,2023-06-10 16:49:06.096178,0 days 00:00:00.944052,1.554326202454715,Plain,4,SymmetricTree,835,4.317452254246783e-06,0.011901192091805436,2,63,COMPLETE
585,585,0.646939739564952,2023-06-10 16:49:06.096905,2023-06-10 16:49:06.691728,0 days 00:00:00.594823,0.04553978728975301,Plain,4,SymmetricTree,647,0.0003913024830326098,0.1583491236403923,64,38,COMPLETE
586,586,0.398676788574187,2023-06-10 16:49:06.692454,2023-06-10 16:49:07.416400,0 days 00:00:00.723946,1.988443002818872,,4,Lossguide,766,0.01787202820047979,0.05084253304304897,32,8,COMPLETE
587,587,0.2886204445411174,2023-06-10 16:49:07.417343,2023-06-10 16:49:08.373566,0 days 00:00:00.956223,11.041849262278067,Plain,4,SymmetricTree,799,67.38696954309877,0.11991534233704629,20,100,COMPLETE
588,588,0.31159116312152,2023-06-10 16:49:08.374335,2023-06-10 16:49:15.595952,0 days 00:00:07.221617,0.9039658598238741,Ordered,4,SymmetricTree,730,0.8327455244671829,0.009954383014892343,32,7,COMPLETE
589,589,0.38915328514106656,2023-06-10 16:49:15.596679,2023-06-10 16:49:16.315264,0 days 00:00:00.718585,2.5439720420379976,Plain,4,SymmetricTree,696,0.05267895842715516,0.06692661515763458,64,13,COMPLETE
590,590,0.34639693471256155,2023-06-10 16:49:16.315999,2023-06-10 16:49:17.129878,0 days 00:00:00.813879,8.747363222111776,Plain,4,SymmetricTree,785,0.0016347850536109396,0.03186863131155534,32,4,COMPLETE
591,591,0.4256704690449744,2023-06-10 16:49:17.130627,2023-06-10 16:49:18.860144,0 days 00:00:01.729517,3.4789543061458272,Plain,4,SymmetricTree,663,9.955415010898126e-06,0.0032618084167113713,10,10,COMPLETE
592,592,0.3230080183455523,2023-06-10 16:49:18.860983,2023-06-10 16:49:19.994521,0 days 00:00:01.133538,1.4319899108084324,Plain,4,SymmetricTree,749,40.46780776923079,0.29740131675354764,32,6,COMPLETE
593,593,0.3316633907142711,2023-06-10 16:49:19.995261,2023-06-10 16:49:21.049926,0 days 00:00:01.054665,0.03809106328204197,Plain,4,SymmetricTree,683,14.894729874608927,0.03925443060533386,3,16,COMPLETE
594,594,0.5095617528565675,2023-06-10 16:49:21.050664,2023-06-10 16:49:21.801727,0 days 00:00:00.751063,1.8458558743034938,Plain,5,SymmetricTree,709,7.730272059311483e-05,0.02390062306081675,64,9,COMPLETE
595,595,0.30733426018636345,2023-06-10 16:49:21.802513,2023-06-10 16:49:22.518463,0 days 00:00:00.715950,4.677419140751822,Plain,4,SymmetricTree,614,7.833227916817788,0.10622765565544447,32,2,COMPLETE
596,596,0.3713781196874607,2023-06-10 16:49:22.519201,2023-06-10 16:49:23.355398,0 days 00:00:00.836197,2.581720050751191,Plain,4,SymmetricTree,645,0.01500642820770293,0.05706408367389278,20,14,COMPLETE
597,597,0.2923279364315216,2023-06-10 16:49:23.356114,2023-06-10 16:49:25.012905,0 days 00:00:01.656791,1.3463169171101037,Plain,4,SymmetricTree,727,27.70847041385189,0.045664250260116765,5,11,COMPLETE
598,598,0.6586764148953985,2023-06-10 16:49:25.013690,2023-06-10 16:49:25.790189,0 days 00:00:00.776499,71.24318615380177,Plain,4,SymmetricTree,763,0.00484820080000007,0.012948883650699152,32,8,COMPLETE
599,599,0.47320435806875094,2023-06-10 16:49:25.790852,2023-06-10 16:49:26.578668,0 days 00:00:00.787816,1.0591720410368637,,4,Depthwise,673,0.00027807329210918563,0.008072826316731471,64,4,COMPLETE
600,600,0.3057554888986358,2023-06-10 16:49:26.579430,2023-06-10 16:49:27.445128,0 days 00:00:00.865698,2.1800708959691506,Plain,4,SymmetricTree,704,98.71833064810842,0.13439975451493263,32,6,COMPLETE
601,601,0.24223743950507787,2023-06-10 16:49:27.445849,2023-06-10 16:49:28.859875,0 days 00:00:01.414026,1.70073897720244,Plain,4,SymmetricTree,819,48.012883126885065,0.08490023970111042,32,9,COMPLETE
602,602,0.2919635558077864,2023-06-10 16:49:28.860706,2023-06-10 16:49:30.876787,0 days 00:00:02.016081,1.6042376287461197,Plain,4,SymmetricTree,823,18.57257063854458,0.014517294928275271,4,7,COMPLETE
603,603,0.29710051996250253,2023-06-10 16:49:30.877615,2023-06-10 16:49:31.744834,0 days 00:00:00.867219,0.012632880171653899,Plain,4,SymmetricTree,859,37.15390760783345,0.07736346530924025,64,9,COMPLETE
604,604,0.25937480116891576,2023-06-10 16:49:31.745653,2023-06-10 16:49:32.849699,0 days 00:00:01.104046,1.2366564820787869,Plain,4,SymmetricTree,860,11.901517277932436,0.06381459695527383,32,5,COMPLETE
605,605,0.5688876953866161,2023-06-10 16:49:32.850559,2023-06-10 16:49:33.478623,0 days 00:00:00.628064,33.7036180965934,Plain,4,SymmetricTree,848,3.8249430828840497e-07,0.07208190143247581,20,9,COMPLETE
606,606,0.3853271240239513,2023-06-10 16:49:33.479406,2023-06-10 16:49:35.032952,0 days 00:00:01.553546,1.7083610206698374,Plain,4,SymmetricTree,815,0.0007808878870131891,0.005204738895194179,32,3,COMPLETE
607,607,0.27914600081053526,2023-06-10 16:49:35.033676,2023-06-10 16:49:35.791285,0 days 00:00:00.757609,1.4031749622651637,Plain,4,SymmetricTree,805,21.760383033445553,0.22806463836178248,64,0,COMPLETE
608,608,0.3400818033131161,2023-06-10 16:49:35.792000,2023-06-10 16:49:36.658443,0 days 00:00:00.866443,1.8145312746351276,,4,Lossguide,821,49.327442059922056,0.08623594718815042,32,7,COMPLETE
609,609,0.3112764314341171,2023-06-10 16:49:36.659193,2023-06-10 16:49:42.005034,0 days 00:00:05.345841,6.127362627158683,Ordered,4,SymmetricTree,791,27.795618298968137,0.053229947777675056,32,10,COMPLETE
610,610,0.24622430640381637,2023-06-10 16:49:42.005764,2023-06-10 16:49:43.444427,0 days 00:00:01.438663,1.9664378823215887,Plain,4,SymmetricTree,841,14.675804868757853,0.040168744096277374,64,6,COMPLETE
611,611,0.46016622759502357,2023-06-10 16:49:43.445147,2023-06-10 16:49:45.606958,0 days 00:00:02.161811,1.563156482946678,Plain,4,SymmetricTree,878,9.042366750981822,0.0013733722217994415,32,5,COMPLETE
612,612,0.27311924367716645,2023-06-10 16:49:45.607681,2023-06-10 16:49:46.792712,0 days 00:00:01.185031,1.1727001837234343,Plain,4,SymmetricTree,829,5.547280675554366,0.04133123579071114,64,8,COMPLETE
613,613,0.2522333145762249,2023-06-10 16:49:46.793454,2023-06-10 16:49:48.036662,0 days 00:00:01.243208,0.7433203786947884,Plain,4,SymmetricTree,813,13.923252866227227,0.04745888080159063,20,11,COMPLETE
614,614,0.4360229809951966,2023-06-10 16:49:48.037511,2023-06-10 16:49:48.852324,0 days 00:00:00.814813,2.029685971149808,Plain,4,SymmetricTree,841,0.2829238740837157,0.04347122506062153,2,3,COMPLETE
615,615,0.28035715209426665,2023-06-10 16:49:48.853128,2023-06-10 16:49:49.793590,0 days 00:00:00.940462,1.817526672798311,Plain,4,SymmetricTree,877,66.74106440471373,0.1792656710781434,32,7,COMPLETE
616,616,0.5372658167293154,2023-06-10 16:49:49.794365,2023-06-10 16:49:51.808191,0 days 00:00:02.013826,1.4021778156833302,Plain,4,SymmetricTree,839,40.818518816190135,0.0010557289955691964,32,9,COMPLETE
617,617,0.42162198140180507,2023-06-10 16:49:51.809012,2023-06-10 16:49:52.551164,0 days 00:00:00.742152,2.039657783164404,Plain,4,SymmetricTree,852,0.0001820185397637335,0.03743538149762997,64,51,COMPLETE
618,618,0.30218349388980603,2023-06-10 16:49:52.551979,2023-06-10 16:49:53.420361,0 days 00:00:00.868382,1.5674833081449542,Plain,4,SymmetricTree,838,0.17849303048249876,0.055150077220388935,32,5,COMPLETE
619,619,0.3685435840652741,2023-06-10 16:49:53.421087,2023-06-10 16:49:54.481156,0 days 00:00:01.060069,1.024590394246609,Plain,5,SymmetricTree,871,0.10336154152256705,0.00902420553167126,32,2,COMPLETE
620,620,0.28038527895240295,2023-06-10 16:49:54.481948,2023-06-10 16:49:55.660153,0 days 00:00:01.178205,1.3458899390955712,Plain,4,SymmetricTree,828,21.967608511837806,0.050380377416340265,10,7,COMPLETE
621,621,0.446644004892337,2023-06-10 16:49:55.660888,2023-06-10 16:49:56.328212,0 days 00:00:00.667324,0.561649652001668,,7,Depthwise,986,0.037239377962681765,0.06149224061453025,64,11,COMPLETE
622,622,0.38842302880411717,2023-06-10 16:49:56.328934,2023-06-10 16:49:56.973838,0 days 00:00:00.644904,0.8964879186901088,Plain,4,SymmetricTree,852,1.810173518364894e-05,0.0708219492818409,20,4,COMPLETE
623,623,0.5521962658730706,2023-06-10 16:49:56.974754,2023-06-10 16:49:57.652333,0 days 00:00:00.677579,0.058404771340698866,Plain,4,SymmetricTree,820,0.001275249823151183,0.08305312052000957,32,41,COMPLETE
624,624,0.6565653064362904,2023-06-10 16:49:57.653207,2023-06-10 16:49:58.320087,0 days 00:00:00.666880,64.3866160558349,Plain,4,SymmetricTree,899,13.12158115338463,0.041950154755661155,32,9,COMPLETE
625,625,0.4531799060893884,2023-06-10 16:49:58.320906,2023-06-10 16:49:58.958932,0 days 00:00:00.638026,0.17888577530108588,Plain,4,SymmetricTree,793,5.393652738946446e-06,0.04783382120523115,3,6,COMPLETE
626,626,0.45128889847207204,2023-06-10 16:49:58.959830,2023-06-10 16:50:00.957178,0 days 00:00:01.997348,1.782223667079065,Plain,4,SymmetricTree,807,3.6380576760923096,0.0018930881786112643,64,11,COMPLETE
627,627,0.4143078981966286,2023-06-10 16:50:00.958008,2023-06-10 16:50:02.650742,0 days 00:00:01.692734,0.38543602390512166,Plain,4,SymmetricTree,699,0.00010753648627587053,0.004601112956941665,5,8,COMPLETE
628,628,0.6211107898408839,2023-06-10 16:50:02.651566,2023-06-10 16:50:04.566603,0 days 00:00:01.915037,45.12758986487391,Plain,4,SymmetricTree,840,33.386492798854185,0.0011955642468032919,32,2,COMPLETE
629,629,0.33750752563640357,2023-06-10 16:50:04.567527,2023-06-10 16:50:11.186816,0 days 00:00:06.619289,22.595041945337762,Ordered,4,SymmetricTree,732,8.244668604493192,0.03657017609740252,32,5,COMPLETE
630,630,0.5241354326302047,2023-06-10 16:50:11.187642,2023-06-10 16:50:12.957931,0 days 00:00:01.770289,2.156447276570202,Plain,4,SymmetricTree,688,0.0010939806211966781,0.001019046512585064,64,12,COMPLETE
631,631,0.29301883649336624,2023-06-10 16:50:12.958663,2023-06-10 16:50:13.882031,0 days 00:00:00.923368,0.08796057147196516,,4,Lossguide,720,58.45857925308823,0.16058661555456055,4,9,COMPLETE
632,632,0.3811216872323019,2023-06-10 16:50:13.882817,2023-06-10 16:50:14.497641,0 days 00:00:00.614824,1.1561623589263854,Plain,4,SymmetricTree,782,0.0010058977554355554,0.057987661046392594,20,0,COMPLETE
633,633,0.3080864054809726,2023-06-10 16:50:14.498344,2023-06-10 16:50:16.390826,0 days 00:00:01.892482,1.7037975728600636,Plain,4,SymmetricTree,746,19.53384654501553,0.009220303376729242,32,7,COMPLETE
634,634,0.33263968170746183,2023-06-10 16:50:16.391541,2023-06-10 16:50:18.212813,0 days 00:00:01.821272,0.19643855234289515,Plain,4,SymmetricTree,710,35.79711156462143,0.005687964366780788,32,4,COMPLETE
635,635,0.2841431390247406,2023-06-10 16:50:18.213673,2023-06-10 16:50:19.379666,0 days 00:00:01.165993,0.028877032929574865,Plain,4,SymmetricTree,680,15.096158730895429,0.04424969639255088,64,9,COMPLETE
