,number,value,datetime_start,datetime_complete,duration,params_bagging_freq,params_feature_fraction,params_lambda_l1,params_lambda_l2,params_learning_rate,params_max_bin,params_min_child_samples,params_min_sum_hessian_in_leaf,params_n_estimators,params_num_leaves,state
3060,3060,0.8516375146718006,2023-06-10 18:23:41.148879,2023-06-10 18:23:41.551217,0 days 00:00:00.402338,7,0.9163507234096688,0.017075724333916156,9.161074526072052e-07,0.009440719944230704,36,5,0.007895752375509327,794,256,PRUNED
3518,3518,0.8519419718285662,2023-06-10 18:26:49.201492,2023-06-10 18:26:49.647174,0 days 00:00:00.445682,6,0.9393515336724668,3.0467719442482894e-07,1.298462541267692e-05,0.007698815169480394,32,11,0.010450658526429452,714,248,PRUNED
1277,1277,0.852072676030253,2023-06-10 18:15:37.644775,2023-06-10 18:15:37.805075,0 days 00:00:00.160300,7,0.9724289969433926,0.12807967650878735,0.00014480121330786967,0.007926906052167284,36,11,0.04719600045677932,777,242,PRUNED
3378,3378,0.8521174146419721,2023-06-10 18:25:47.657663,2023-06-10 18:25:48.089252,0 days 00:00:00.431589,6,0.5724151685169723,5.718883315059482e-05,0.0004897890353646864,0.008780094800930302,42,12,0.06426691364246871,764,236,PRUNED
2790,2790,0.852120081312628,2023-06-10 18:22:03.469130,2023-06-10 18:22:03.767516,0 days 00:00:00.298386,7,0.5628413451911449,0.7473721866742119,0.004087106347580412,0.008500654692573375,36,6,0.03052820572447191,745,228,PRUNED
2368,2368,0.8521298953498945,2023-06-10 18:19:49.584678,2023-06-10 18:19:49.915607,0 days 00:00:00.330929,7,0.8780105497449375,0.017759990587961627,0.05520326171881397,0.008733709374152323,45,11,0.04533797216029678,703,251,PRUNED
3946,3946,0.8523874942246666,2023-06-10 18:30:12.986188,2023-06-10 18:30:13.473883,0 days 00:00:00.487695,7,0.8314237844062481,6.41575474066127e-05,6.940575369934582e-05,0.008726520183673793,46,13,0.016333131953689434,726,252,PRUNED
4330,4330,0.8529192020157752,2023-06-10 18:33:30.240654,2023-06-10 18:33:30.784717,0 days 00:00:00.544063,7,0.9044119400612086,6.007688837565885e-05,0.017618123345704725,0.008955745975695248,43,6,0.03926440086990799,781,244,PRUNED
1024,1024,0.8529607218955368,2023-06-10 18:14:58.746465,2023-06-10 18:14:58.882623,0 days 00:00:00.136158,3,0.6828017329591515,7.7492374927881e-06,4.751869161752621e-06,0.0077894038112593265,32,9,0.0038803094259008356,702,240,PRUNED
2813,2813,0.853296012341277,2023-06-10 18:22:14.468215,2023-06-10 18:22:14.766535,0 days 00:00:00.298320,7,0.4002475173948693,0.0003763099092584039,1.6555406600583147,0.009893797168831216,32,16,0.09991285689899768,681,256,PRUNED
1485,1485,0.8534150351208972,2023-06-10 18:16:16.773754,2023-06-10 18:16:16.948835,0 days 00:00:00.175081,7,0.812504862783124,0.05628036743332779,1.002806602284755e-06,0.00798820876957676,243,15,0.04277795291095769,853,232,PRUNED
1944,1944,0.8537243999667058,2023-06-10 18:17:54.585069,2023-06-10 18:17:54.802020,0 days 00:00:00.216951,7,0.6296820178944517,0.09739071281291219,0.00024895705549656726,0.008744988276765227,36,8,0.09327039571556293,669,251,PRUNED
4936,4936,0.8539911622328913,2023-06-10 18:39:24.107460,2023-06-10 18:39:24.707037,0 days 00:00:00.599577,7,0.9822953966638969,4.588336822339395e-08,3.7863246710799045e-07,0.0077741833585791295,36,14,0.09044874605951925,601,256,PRUNED
2516,2516,0.854316677877858,2023-06-10 18:20:35.762690,2023-06-10 18:20:36.107452,0 days 00:00:00.344762,7,0.9401231046154844,0.0015345500419374632,0.03866255518111087,0.008757460525652589,43,13,0.08267059589302847,670,247,PRUNED
3150,3150,0.8545298732341922,2023-06-10 18:24:18.512817,2023-06-10 18:24:18.924812,0 days 00:00:00.411995,7,0.8791352304641775,3.853464008135392e-06,5.67359502198765e-06,0.007791802749632179,82,10,0.04676781009095306,762,212,PRUNED
3815,3815,0.854602503827657,2023-06-10 18:29:07.414878,2023-06-10 18:29:07.895141,0 days 00:00:00.480263,5,0.5994342500092126,1.99159990519768e-06,1.7326644770688236e-08,0.008157452564145141,32,12,0.05861335815768091,794,96,PRUNED
4200,4200,0.8546138413241644,2023-06-10 18:32:22.840616,2023-06-10 18:32:23.353968,0 days 00:00:00.513352,7,0.5021152523460504,0.018697550831341645,0.23992957806507503,0.008285051660981611,32,9,0.09996034019605919,742,251,PRUNED
4443,4443,0.8546388495540413,2023-06-10 18:34:33.643729,2023-06-10 18:34:34.185114,0 days 00:00:00.541385,6,0.7645976573077391,0.007693176895541453,5.280603104173454e-07,0.007849999661893182,36,9,0.08670826875961897,787,246,PRUNED
3506,3506,0.8546923854375267,2023-06-10 18:26:43.893567,2023-06-10 18:26:44.339408,0 days 00:00:00.445841,7,0.5110259383215024,0.00488189340438287,3.662801586154644e-07,0.008125805150828747,32,9,0.04256486897655473,739,230,PRUNED
2231,2231,0.8547896523866829,2023-06-10 18:19:11.553224,2023-06-10 18:19:11.798202,0 days 00:00:00.244978,7,0.698022409879097,0.2125504579447715,0.0021385551594499982,0.008870603927651786,108,5,0.023966522953435983,754,234,PRUNED
359,359,0.8550167833750673,2023-06-10 18:13:40.287791,2023-06-10 18:13:40.369983,0 days 00:00:00.082192,6,0.5042069213655311,6.71668327697056e-05,6.049648172037471e-05,0.010425269482412923,45,5,0.06506617228314011,774,116,PRUNED
4352,4352,0.8550632523568054,2023-06-10 18:33:41.778684,2023-06-10 18:33:42.310770,0 days 00:00:00.532086,7,0.7501928229368313,0.00017042718471981726,0.004691248389267331,0.00818111877720795,122,7,0.00021262499449542505,651,229,PRUNED
3035,3035,0.8553504670398683,2023-06-10 18:23:31.963122,2023-06-10 18:23:32.365517,0 days 00:00:00.402395,4,0.6059061254182389,0.008768902041894565,0.0033878548117797663,0.008511541109950933,39,6,0.07811920550932469,373,251,PRUNED
480,480,0.8555162052098599,2023-06-10 18:13:51.149263,2023-06-10 18:13:51.239394,0 days 00:00:00.090131,7,0.7325135403075218,1.0908609693948099e-05,3.977426652090594e-08,0.007972991632094724,140,11,0.05456829923508905,830,249,PRUNED
3212,3212,0.8559439981792865,2023-06-10 18:24:42.131603,2023-06-10 18:24:42.468765,0 days 00:00:00.337162,7,0.955704566390964,8.480606240882268e-06,1.386501253108425e-08,0.008223011258400532,45,11,0.019184404874740213,736,35,PRUNED
4751,4751,0.8562055066794975,2023-06-10 18:37:29.299503,2023-06-10 18:37:29.880104,0 days 00:00:00.580601,7,0.429070716174985,0.0017252047010661608,9.330406865974612e-06,0.00919201920809084,40,11,0.04693010277675276,850,231,PRUNED
1723,1723,0.8565812199449963,2023-06-10 18:17:04.727266,2023-06-10 18:17:04.927954,0 days 00:00:00.200688,7,0.9624033149698915,0.38038251895776337,6.931614902657772e-08,0.0076169832512076345,36,14,0.09995232330178591,501,202,PRUNED
4573,4573,0.8567689074846925,2023-06-10 18:35:44.891319,2023-06-10 18:35:45.448732,0 days 00:00:00.557413,7,0.6914830347340906,3.5001788388982765e-08,2.6059176058338185e-05,0.007454457399967959,39,13,0.0638060438964755,468,209,PRUNED
4634,4634,0.8573262726777807,2023-06-10 18:36:22.243915,2023-06-10 18:36:22.806352,0 days 00:00:00.562437,7,0.5115700601493571,0.0001678590916862286,0.11683184477255996,0.008917838457380577,43,11,0.04201651513675668,770,225,PRUNED
4663,4663,0.8573719558970453,2023-06-10 18:36:38.470154,2023-06-10 18:36:39.076572,0 days 00:00:00.606418,5,0.9615704521119252,2.4718006418268465e-08,0.0004830009436971003,0.007081939554219982,39,12,0.02842576175936489,832,223,PRUNED
1179,1179,0.8587281429570517,2023-06-10 18:15:21.787036,2023-06-10 18:15:21.936896,0 days 00:00:00.149860,3,0.8301965299349144,3.6205562216116506e-06,6.343140595818228,0.009180574563505012,32,10,0.056961272058544676,770,247,PRUNED
4052,4052,0.8589006368643928,2023-06-10 18:31:04.715184,2023-06-10 18:31:05.218109,0 days 00:00:00.502925,7,0.41128428305945786,0.018515994213151126,7.85559387162243e-08,0.008500714309714821,36,14,0.05545292684995763,712,238,PRUNED
3327,3327,0.858908529505682,2023-06-10 18:25:27.183135,2023-06-10 18:25:27.612414,0 days 00:00:00.429279,3,0.8747689103968449,2.5128778900701408e-05,0.00037662270059703765,0.008525235172182868,43,9,0.09055638936354342,744,234,PRUNED
3628,3628,0.8591594082923278,2023-06-10 18:27:38.073591,2023-06-10 18:27:38.534546,0 days 00:00:00.460955,2,0.8076869074527139,1.8546678589468019e-06,9.561160151089593e-08,0.008204773098568353,52,8,0.04235675571851378,790,225,PRUNED
569,569,0.8591827087722982,2023-06-10 18:14:00.792629,2023-06-10 18:14:00.886929,0 days 00:00:00.094300,7,0.9307431058987321,0.017748797472408366,0.9060286664137517,0.007110867997829224,32,10,0.04982370995520801,695,219,PRUNED
2789,2789,0.8592978892014461,2023-06-10 18:22:03.092978,2023-06-10 18:22:03.468430,0 days 00:00:00.375452,6,0.9675383339842475,0.006319420230600543,8.211007242892376e-08,0.007196813543880669,51,9,0.022422733591079224,785,240,PRUNED
2143,2143,0.8593155896292037,2023-06-10 18:18:47.873028,2023-06-10 18:18:48.111648,0 days 00:00:00.238620,7,0.4577131739628272,0.01150354976884011,2.190462945219573e-08,0.008366559381651897,32,5,0.04711833129632087,530,251,PRUNED
1604,1604,0.8594638852090888,2023-06-10 18:16:39.886306,2023-06-10 18:16:40.088907,0 days 00:00:00.202601,7,0.713770880877574,6.034659167455268e-07,1.4235950230321797e-08,0.008273022612918202,40,5,0.043933615834766904,815,256,PRUNED
501,501,0.8594863493315645,2023-06-10 18:13:53.302662,2023-06-10 18:13:53.393302,0 days 00:00:00.090640,7,0.4707343598898951,0.0009225040867622539,0.12825612704424852,0.008798969038813269,74,9,0.07512883456750906,844,159,PRUNED
15,15,0.8597853064118838,2023-06-10 18:13:11.747659,2023-06-10 18:13:11.790449,0 days 00:00:00.042790,1,0.5882684727921776,9.326465980102071e-06,4.558573338958937,0.009555586968901226,83,5,0.08155156634102309,760,78,PRUNED
4176,4176,0.859791603468194,2023-06-10 18:32:10.505937,2023-06-10 18:32:11.028950,0 days 00:00:00.523013,7,0.9110133103737,0.9479027758480727,0.0013887576091649527,0.0072501697958865935,32,12,0.09648027006920615,750,228,PRUNED
4105,4105,0.8598746033968143,2023-06-10 18:31:31.315716,2023-06-10 18:31:31.743449,0 days 00:00:00.427733,3,0.5551543986393527,0.11248747611909679,3.055774527091964e-06,0.007917732039165747,36,12,0.053160500911365795,708,163,PRUNED
3908,3908,0.8598856202268139,2023-06-10 18:29:51.111346,2023-06-10 18:29:51.598814,0 days 00:00:00.487468,6,0.7593572712592331,0.004957291921624918,0.2147297127616216,0.008044670416935367,45,15,0.028178999301938786,586,240,PRUNED
857,857,0.8602222847111773,2023-06-10 18:14:35.925074,2023-06-10 18:14:36.049852,0 days 00:00:00.124778,7,0.6606301997060646,8.088714174366375e-07,1.173105128842663,0.007839417075826315,36,11,0.06161607852212765,798,236,PRUNED
779,779,0.8606864561837471,2023-06-10 18:14:26.168703,2023-06-10 18:14:26.283797,0 days 00:00:00.115094,7,0.579177052032515,1.5471897405776856e-08,0.3734943491819883,0.00807129164031208,45,12,0.06757907470982835,796,164,PRUNED
3721,3721,0.860743638850661,2023-06-10 18:28:24.025857,2023-06-10 18:28:24.519856,0 days 00:00:00.493999,3,0.9999876088928488,1.1169132330082582e-05,1.0291351058548102e-06,0.006657974538215145,32,10,0.047942624934082724,733,243,PRUNED
1206,1206,0.860840615491658,2023-06-10 18:15:25.985482,2023-06-10 18:15:26.144090,0 days 00:00:00.158608,7,0.6600291502835136,1.9976851500834663e-08,4.1815565314320265e-06,0.00783467303018255,45,14,0.06531824109684733,506,251,PRUNED
3369,3369,0.8609531177264484,2023-06-10 18:25:44.090832,2023-06-10 18:25:44.440139,0 days 00:00:00.349307,7,0.9441927715988411,9.054469233664923e-06,1.0022961511356928e-08,0.007020575824406183,39,8,0.0842630965821585,758,243,PRUNED
3107,3107,0.8610478509646495,2023-06-10 18:23:58.813894,2023-06-10 18:23:59.224399,0 days 00:00:00.410505,5,0.7623393309549604,0.005430267763405915,0.00017792669796002833,0.007716438683478183,40,13,0.010013413861159979,748,236,PRUNED
1447,1447,0.8615915401658714,2023-06-10 18:16:09.828589,2023-06-10 18:16:10.003217,0 days 00:00:00.174628,7,0.9811974353196978,9.973904841255257e-05,1.308005141674661,0.007619819199930106,101,18,0.00849759600459855,776,243,PRUNED
811,811,0.8615926450644604,2023-06-10 18:14:30.094921,2023-06-10 18:14:30.210858,0 days 00:00:00.115937,7,0.8605084326077203,3.5548426777281047e-08,0.0001541069572016957,0.007039467794125925,39,14,0.02196698539991176,646,237,PRUNED
1774,1774,0.8619002633386728,2023-06-10 18:17:15.670388,2023-06-10 18:17:15.869818,0 days 00:00:00.199430,6,0.44108754037340603,0.0004119024997640398,4.444749272141035e-06,0.008206811896694347,36,13,0.08276447509402031,808,248,PRUNED
3643,3643,0.8619157228370476,2023-06-10 18:27:44.820342,2023-06-10 18:27:45.202243,0 days 00:00:00.381901,7,0.5013320372046519,2.3153675717196345e-07,0.9007180213065802,0.00878486183680917,49,6,0.05405706254522289,625,222,PRUNED
2826,2826,0.8621204999810816,2023-06-10 18:22:18.842508,2023-06-10 18:22:19.222716,0 days 00:00:00.380208,7,0.9306461117783824,0.07057688545783308,9.186327788451739e-08,0.007122715578977774,36,10,0.024749634671859908,492,214,PRUNED
4468,4468,0.8621854508527776,2023-06-10 18:34:47.199148,2023-06-10 18:34:47.742135,0 days 00:00:00.542987,7,0.42093061199956183,0.0017483755489226102,0.0038759961020284318,0.008482129778931046,41,10,0.05489334539308054,443,173,PRUNED
617,617,0.8621869330776218,2023-06-10 18:14:08.153571,2023-06-10 18:14:08.249462,0 days 00:00:00.095891,2,0.8036933735070136,6.978925181262688e-08,2.3174812837566898e-08,0.007838785401499805,43,53,0.09778859516163822,778,172,PRUNED
2241,2241,0.862356575267929,2023-06-10 18:19:14.266930,2023-06-10 18:19:14.509982,0 days 00:00:00.243052,7,0.9353409543170306,5.42018030335794e-06,0.005084059643853563,0.007952024018510511,43,13,0.029751676255224048,732,247,PRUNED
4236,4236,0.8624400343278545,2023-06-10 18:32:41.227715,2023-06-10 18:32:41.744823,0 days 00:00:00.517108,7,0.6347487568110205,9.144364451607039e-08,0.07357174088637342,0.007527297502206262,39,71,0.0892525943838995,687,230,PRUNED
40,40,0.8635429416164461,2023-06-10 18:13:14.244645,2023-06-10 18:13:14.297480,0 days 00:00:00.052835,5,0.4280419448958796,7.117206225835045e-06,1.3492433781303106e-07,0.008572927672158562,130,10,0.05557915071838882,897,138,PRUNED
417,417,0.8636475795186028,2023-06-10 18:13:45.468596,2023-06-10 18:13:45.546718,0 days 00:00:00.078122,7,0.48957384283975025,2.809391686776514e-06,6.423104200046277e-08,0.008138648291906001,32,88,0.03974143882571568,745,256,PRUNED
1476,1476,0.863840224793258,2023-06-10 18:16:15.116966,2023-06-10 18:16:15.288459,0 days 00:00:00.171493,7,0.9398769621628058,9.665045294195716e-08,0.001828625657693035,0.007041618771943616,32,24,0.08539630958198292,744,248,PRUNED
2042,2042,0.863877755005611,2023-06-10 18:18:21.940365,2023-06-10 18:18:22.170438,0 days 00:00:00.230073,7,0.42611851328213446,0.13988640205091601,0.005153983350998213,0.008505781178353489,36,10,0.014880756191700251,776,256,PRUNED
1075,1075,0.863894635283934,2023-06-10 18:15:06.128632,2023-06-10 18:15:06.268005,0 days 00:00:00.139373,3,0.6366285414522728,1.5912482643063366e-08,0.6278261183595153,0.007888146981882518,45,11,0.0362206528203364,693,223,PRUNED
2626,2626,0.863947068403553,2023-06-10 18:21:09.779524,2023-06-10 18:21:10.091905,0 days 00:00:00.312381,7,0.8371517882651658,4.344748539713164e-08,0.0038665389038231527,0.007763583678283142,46,12,0.013539930767853411,951,240,PRUNED
2945,2945,0.8641921108468258,2023-06-10 18:22:59.903209,2023-06-10 18:23:00.297711,0 days 00:00:00.394502,7,0.8359247295398383,0.004881877831320834,6.717409893505817,0.009752765952905428,40,8,0.07977386693956622,735,241,PRUNED
2559,2559,0.8644622044733019,2023-06-10 18:20:48.943871,2023-06-10 18:20:49.225738,0 days 00:00:00.281867,7,0.6337933715893125,2.745544637473272,4.411174954593221,0.01000481769539387,97,6,0.017994615566406386,528,244,PRUNED
2208,2208,0.8645492824145009,2023-06-10 18:19:05.249285,2023-06-10 18:19:05.492842,0 days 00:00:00.243557,7,0.9822196003243561,0.05541438213183835,5.659019657171418e-08,0.006660292258862564,32,12,0.049589098261818586,736,223,PRUNED
4896,4896,0.8647303528942009,2023-06-10 18:39:00.096997,2023-06-10 18:39:00.697752,0 days 00:00:00.600755,7,0.8995615482193229,0.0008719356904786033,0.00023672030591877084,0.007017349573519639,50,8,0.04214644917913249,434,235,PRUNED
1354,1354,0.8648141559986707,2023-06-10 18:15:50.594462,2023-06-10 18:15:50.758151,0 days 00:00:00.163689,2,0.625620666927406,2.414247833740225e-05,0.014059993194574974,0.007198508029399681,36,12,0.06090161178701957,800,214,PRUNED
3687,3687,0.8654483227392831,2023-06-10 18:28:08.224400,2023-06-10 18:28:08.705976,0 days 00:00:00.481576,7,0.49727081893440295,7.178004497663551e-07,1.5479530301648645e-05,0.007464594532957147,36,11,0.03005996588218616,744,234,PRUNED
4732,4732,0.8655699548885578,2023-06-10 18:37:18.224580,2023-06-10 18:37:18.801037,0 days 00:00:00.576457,7,0.8389642765544711,0.038278945905358956,5.45613633616631e-07,0.0074855500893132275,40,10,0.002029074298281422,760,244,PRUNED
437,437,0.8657041347065167,2023-06-10 18:13:47.313066,2023-06-10 18:13:47.395978,0 days 00:00:00.082912,6,0.5345175304208012,1.3722061431329938e-06,0.09255491041069688,0.00739324732706044,39,9,0.06561350456747456,700,167,PRUNED
2047,2047,0.8660576176082185,2023-06-10 18:18:23.161368,2023-06-10 18:18:23.386880,0 days 00:00:00.225512,7,0.9059538177915458,3.645347375218018,9.778559469421572e-05,0.006551605244620823,32,16,0.058156734549681746,818,235,PRUNED
4040,4040,0.8662642143872727,2023-06-10 18:30:58.714582,2023-06-10 18:30:59.216522,0 days 00:00:00.501940,7,0.5402005193010423,0.0002443197975782753,1.7514507099798276e-07,0.007227718148501114,36,11,0.0020159420216021074,605,219,PRUNED
1818,1818,0.8669588419066502,2023-06-10 18:17:25.271470,2023-06-10 18:17:25.477614,0 days 00:00:00.206144,7,0.9491488932523229,0.0032982734296659174,1.3383976753354027e-07,0.007202564394813973,42,7,0.03262750029109463,811,208,PRUNED
1140,1140,0.866975938184032,2023-06-10 18:15:15.791456,2023-06-10 18:15:15.937589,0 days 00:00:00.146133,7,0.44437968764184266,2.3090367692219245e-08,0.00036176620931374805,0.007265656858645112,39,9,0.08934782651947512,711,10,PRUNED
597,597,0.8671932322058464,2023-06-10 18:14:03.735585,2023-06-10 18:14:06.274981,0 days 00:00:02.539396,7,0.9734484991933509,2.9003502289612542e-08,0.0003731205716934588,0.006216097827372215,32,14,0.08709384847267267,750,217,PRUNED
2534,2534,0.8674626501678384,2023-06-10 18:20:41.161792,2023-06-10 18:20:41.434298,0 days 00:00:00.272506,7,0.6953410301296306,6.895409249253426e-07,6.697514097948695e-08,0.0072252448357627876,46,11,0.041396590812850215,778,238,PRUNED
3284,3284,0.8679595058914165,2023-06-10 18:25:10.114384,2023-06-10 18:25:10.536327,0 days 00:00:00.421943,7,0.7282426578111761,2.1645524900799235e-05,0.00010258088198626532,0.006563058086782326,36,17,0.06020528587958896,639,244,PRUNED
4583,4583,0.8679774786331584,2023-06-10 18:35:50.460273,2023-06-10 18:35:51.017023,0 days 00:00:00.556750,7,0.48178278641252703,2.2196411860166688e-06,2.1571557396687298e-07,0.007924295504606434,42,9,0.04203912939883633,619,236,PRUNED
4361,4361,0.8687419449336576,2023-06-10 18:33:46.387272,2023-06-10 18:33:46.917811,0 days 00:00:00.530539,7,0.875004858414577,7.993940109981215e-06,1.4031178829684117e-08,0.007158389172181057,40,28,0.04981963606516436,766,251,PRUNED
4940,4940,0.8688823219730225,2023-06-10 18:39:26.510667,2023-06-10 18:39:27.107402,0 days 00:00:00.596735,7,0.7852855014951523,0.012588728739404791,0.0030158723051053006,0.006638395404203197,36,9,0.04735637317276075,676,248,PRUNED
887,887,0.8690829175570796,2023-06-10 18:14:40.065073,2023-06-10 18:14:40.189492,0 days 00:00:00.124419,7,0.5689372629227388,0.028527687132362867,3.229991293792741,0.009084128879790527,44,7,0.03153965840462315,471,206,PRUNED
335,335,0.8693300477395666,2023-06-10 18:13:38.296060,2023-06-10 18:13:38.378051,0 days 00:00:00.081991,6,0.5739159535772924,8.104193544089304e-08,1.8107798679974288e-08,0.00745474105774368,80,5,0.03604226167265011,780,236,PRUNED
2572,2572,0.8693654230455119,2023-06-10 18:20:52.874766,2023-06-10 18:20:53.225155,0 days 00:00:00.350389,7,0.9346058734114279,0.021826434867582935,0.3585697994789283,0.006916624085177133,45,14,0.08203956144472667,644,246,PRUNED
3206,3206,0.8694909589720426,2023-06-10 18:24:39.861133,2023-06-10 18:24:40.198184,0 days 00:00:00.337051,5,0.47420507388587724,0.026472867839322723,0.05298674760117485,0.0070462391351698555,49,27,0.08102108424879581,521,227,PRUNED
4397,4397,0.8696404492984319,2023-06-10 18:34:09.176431,2023-06-10 18:34:09.709496,0 days 00:00:00.533065,7,0.8691380779500525,1.9017595798293502e-06,1.4617694034766197e-05,0.006980937850729131,43,17,0.04624027880930769,947,241,PRUNED
1814,1814,0.8699960921602189,2023-06-10 18:17:24.441582,2023-06-10 18:17:24.647832,0 days 00:00:00.206250,7,0.8794105126167583,1.5583516389748598e-06,7.569735098597374e-06,0.006457222426020683,36,11,0.08382795452534716,789,236,PRUNED
1866,1866,0.8702828273552831,2023-06-10 18:17:36.098367,2023-06-10 18:17:36.313407,0 days 00:00:00.215040,3,0.8926721011453832,4.332345149136219e-08,1.9355621766583802e-08,0.0076662802470418715,42,8,0.05263727159434254,843,217,PRUNED
4091,4091,0.8703698922491443,2023-06-10 18:31:24.214988,2023-06-10 18:31:24.722062,0 days 00:00:00.507074,7,0.6107860418593463,0.06732351317981164,3.320220466585601e-07,0.00703620820264377,47,10,0.03702736465003549,883,242,PRUNED
3466,3466,0.8705728088591798,2023-06-10 18:26:27.161760,2023-06-10 18:26:27.524343,0 days 00:00:00.362583,4,0.641615904761965,0.017696799317012228,4.9273764533213e-07,0.006658274435258031,39,9,0.09317875727827546,766,252,PRUNED
510,510,0.8706109567729083,2023-06-10 18:13:54.707548,2023-06-10 18:13:54.797644,0 days 00:00:00.090096,7,0.6657826543471487,3.099684775815161e-08,3.964339888122627e-05,0.006567297327636622,49,12,0.07276146586864292,754,238,PRUNED
1706,1706,0.8706321035335762,2023-06-10 18:17:01.109753,2023-06-10 18:17:01.306829,0 days 00:00:00.197076,7,0.669650191908641,6.469538836168312e-05,0.6974220111028689,0.006567787739185628,32,14,0.021288546806400587,786,240,PRUNED
4831,4831,0.8707727683227834,2023-06-10 18:38:21.068658,2023-06-10 18:38:21.659820,0 days 00:00:00.591162,7,0.8822881724984145,4.4491832243115404e-05,3.329596771276296e-08,0.006953135775646358,42,11,0.02440606130677965,608,241,PRUNED
1219,1219,0.8713045361073345,2023-06-10 18:15:27.993979,2023-06-10 18:15:28.219140,0 days 00:00:00.225161,7,0.48527691262283146,0.0016946395809276334,2.8812494317299717e-05,0.006737333715598075,32,9,0.09174606080901924,824,215,PRUNED
3575,3575,0.8715206492813921,2023-06-10 18:27:14.297491,2023-06-10 18:27:14.753878,0 days 00:00:00.456387,5,0.6040833392596158,0.0564655355758692,0.01122075016846399,0.00701874576843706,40,10,0.08785221212515591,984,251,PRUNED
1686,1686,0.8717550164143646,2023-06-10 18:16:56.911969,2023-06-10 18:16:57.106794,0 days 00:00:00.194825,7,0.95771857393414,2.598646815417305e-05,7.6314563940715665,0.00890081547187331,42,11,0.07618456248918547,729,256,PRUNED
3403,3403,0.8721663502682431,2023-06-10 18:25:57.746095,2023-06-10 18:25:58.179796,0 days 00:00:00.433701,7,0.8711214876949185,0.04110541611541733,0.5752263830278531,0.006639567878159309,53,78,0.025776749658503163,568,244,PRUNED
3172,3172,0.8723789623718274,2023-06-10 18:24:26.899328,2023-06-10 18:24:27.234772,0 days 00:00:00.335444,5,0.4246134091065946,1.381139214714779e-07,5.511447661801971,0.009601605872251933,32,42,0.018546105355580097,731,215,PRUNED
4495,4495,0.872657344508552,2023-06-10 18:35:01.741707,2023-06-10 18:35:02.286539,0 days 00:00:00.544832,7,0.5433775416320367,0.0030689941533976603,3.844088857670648e-08,0.006726934503131348,36,12,0.010627895606523344,425,244,PRUNED
2951,2951,0.8727016157035493,2023-06-10 18:23:02.070986,2023-06-10 18:23:02.381480,0 days 00:00:00.310494,6,0.4274354213533592,0.0016960806625076835,7.424567579483533e-06,0.007931197928206547,36,5,0.09333301525443943,693,242,PRUNED
1406,1406,0.8727136453891733,2023-06-10 18:15:59.652358,2023-06-10 18:15:59.819203,0 days 00:00:00.166845,7,0.5449738203229725,0.2787714192739653,4.936593135509181e-08,0.006626674008312428,36,11,0.06387287180685008,680,234,PRUNED
2899,2899,0.8729653829875592,2023-06-10 18:22:43.954404,2023-06-10 18:22:44.268446,0 days 00:00:00.314042,6,0.5784447163198424,2.0318370947924315e-07,0.009668035312750362,0.006271252850547305,32,19,0.040320766502158746,328,222,PRUNED
4027,4027,0.8734131734567576,2023-06-10 18:30:52.212505,2023-06-10 18:30:52.712077,0 days 00:00:00.499572,7,0.5833948799615287,0.07769511893361841,9.790706462314652e-08,0.006211342275772345,32,17,0.006445731001104736,775,246,PRUNED
2878,2878,0.8736344661855419,2023-06-10 18:22:36.629588,2023-06-10 18:22:37.072962,0 days 00:00:00.443374,7,0.45300290240330915,8.340144256793237e-06,7.742974825302278e-08,0.006659207287647982,36,22,0.0838683565140465,720,229,PRUNED
955,955,0.8736373830401931,2023-06-10 18:14:48.838464,2023-06-10 18:14:48.970547,0 days 00:00:00.132083,6,0.5189132088767505,0.0001937880614147679,0.0009973533617977626,0.0074921492361475885,47,6,0.04582762432625907,426,132,PRUNED
2402,2402,0.8736922773965219,2023-06-10 18:19:59.534007,2023-06-10 18:19:59.794070,0 days 00:00:00.260063,4,0.8388311451092122,1.6186109996005247,0.7496256772098894,0.007774035658904892,42,7,0.05280367621806723,753,231,PRUNED
1095,1095,0.8739914962220667,2023-06-10 18:15:09.074097,2023-06-10 18:15:09.214572,0 days 00:00:00.140475,7,0.8257052263791946,0.0545832800148525,0.005739793755239225,0.006308027181695629,32,12,0.03995799531525293,722,245,PRUNED
3065,3065,0.874056143685335,2023-06-10 18:23:43.068674,2023-06-10 18:23:43.390480,0 days 00:00:00.321806,7,0.4111221245658018,1.027370121881761e-08,3.339517320125332e-08,0.0073957430032659255,36,9,0.030941953871309425,712,217,PRUNED
1975,1975,0.8741329574322422,2023-06-10 18:18:01.912853,2023-06-10 18:18:02.135576,0 days 00:00:00.222723,7,0.5173744921026859,3.2307131241324476e-06,1.7887175546653004e-08,0.006805632039843922,36,6,0.00794838497231968,791,239,PRUNED
4950,4950,0.8742689226318625,2023-06-10 18:39:32.598313,2023-06-10 18:39:33.199711,0 days 00:00:00.601398,7,0.7521322751087028,0.00818274806690844,1.6574725106824246e-06,0.006327255481399637,125,14,0.080585157544057,780,256,PRUNED
4436,4436,0.874335529335658,2023-06-10 18:34:29.867542,2023-06-10 18:34:30.321058,0 days 00:00:00.453516,7,0.5335106908870806,0.005839212014613578,0.0028820552177510777,0.0067308201905736205,36,7,0.09407526650986398,756,226,PRUNED
